country,date,ust_busd,source_file
Poland,2005-09,12.9,mfhhis01.csv
Poland,2005-10,13.2,mfhhis01.csv
Poland,2005-11,13.4,mfhhis01.csv
Poland,2005-12,13.7,mfhhis01.csv
Poland,2006-01,11.3,mfhhis01.csv
Poland,2006-02,12.4,mfhhis01.csv
Poland,2006-03,12.2,mfhhis01.csv
Poland,2006-04,12.3,mfhhis01.csv
Poland,2006-05,13.3,mfhhis01.csv
Poland,2006-06,11.4,mfhhis01.csv
Poland,2006-07,12.5,mfhhis01.csv
Poland,2006-08,13.4,mfhhis01.csv
Poland,2006-09,12.8,mfhhis01.csv
Poland,2006-10,14.1,mfhhis01.csv
Poland,2006-11,13.9,mfhhis01.csv
Poland,2006-12,13.9,mfhhis01.csv
Poland,2007-01,12.5,mfhhis01.csv
Poland,2007-02,12.7,mfhhis01.csv
Poland,2007-03,12.2,mfhhis01.csv
Poland,2007-04,12.2,mfhhis01.csv
Poland,2007-05,11.8,mfhhis01.csv
Poland,2007-06,12.9,mfhhis01.csv
Poland,2007-07,11.1,mfhhis01.csv
Poland,2007-08,10.5,mfhhis01.csv
Poland,2007-09,10.6,mfhhis01.csv
Poland,2007-10,9.8,mfhhis01.csv
Poland,2007-11,11.1,mfhhis01.csv
Poland,2007-12,12.9,mfhhis01.csv
Poland,2009-01,3.3,mfhhis01.csv
Poland,2009-02,4.4,mfhhis01.csv
Poland,2009-03,3.8,mfhhis01.csv
Poland,2009-04,3.9,mfhhis01.csv
Poland,2009-05,5.0,mfhhis01.csv
Poland,2009-06,5.6,mfhhis01.csv
Poland,2009-07,20.9,mfhhis01.csv
Poland,2009-08,21.3,mfhhis01.csv
Poland,2009-09,21.5,mfhhis01.csv
Poland,2009-10,21.9,mfhhis01.csv
Poland,2009-11,21.9,mfhhis01.csv
Poland,2009-12,22.9,mfhhis01.csv
Poland,2010-01,22.3,mfhhis01.csv
Poland,2010-02,22.6,mfhhis01.csv
Poland,2010-03,23.4,mfhhis01.csv
Poland,2010-04,24.6,mfhhis01.csv
Poland,2010-05,23.4,mfhhis01.csv
Poland,2010-06,23.2,mfhhis01.csv
Poland,2010-07,24.8,mfhhis01.csv
Poland,2010-08,26.6,mfhhis01.csv
Poland,2010-09,28.4,mfhhis01.csv
Poland,2010-10,28.8,mfhhis01.csv
Poland,2010-11,27.2,mfhhis01.csv
Poland,2010-12,25.5,mfhhis01.csv
Poland,2011-01,26.3,mfhhis01.csv
Poland,2011-02,27.3,mfhhis01.csv
Poland,2011-03,28.4,mfhhis01.csv
Poland,2011-04,27.4,mfhhis01.csv
Poland,2011-05,27.9,mfhhis01.csv
Poland,2011-06,28.5,mfhhis01.csv
Poland,2011-07,31.9,mfhhis01.csv
Poland,2011-08,31.2,mfhhis01.csv
Poland,2011-09,29.6,mfhhis01.csv
Poland,2011-10,28.6,mfhhis01.csv
Poland,2011-11,27.9,mfhhis01.csv
Poland,2011-12,28.5,mfhhis01.csv
Poland,2012-01,28.7,mfhhis01.csv
Poland,2012-02,27.3,mfhhis01.csv
Poland,2012-03,27.5,mfhhis01.csv
Poland,2012-04,28.4,mfhhis01.csv
Poland,2012-05,28.4,mfhhis01.csv
Poland,2012-06,29.9,mfhhis01.csv
Poland,2012-07,28.8,mfhhis01.csv
Poland,2012-08,29.4,mfhhis01.csv
Poland,2012-09,30.0,mfhhis01.csv
Poland,2012-10,30.4,mfhhis01.csv
Poland,2012-11,30.8,mfhhis01.csv
Poland,2012-12,31.5,mfhhis01.csv
Poland,2013-01,31.8,mfhhis01.csv
Poland,2013-02,31.2,mfhhis01.csv
Poland,2013-03,31.2,mfhhis01.csv
Poland,2013-04,31.6,mfhhis01.csv
Poland,2013-05,31.4,mfhhis01.csv
Poland,2013-06,31.4,mfhhis01.csv
Poland,2013-07,32.1,mfhhis01.csv
Poland,2013-08,32.0,mfhhis01.csv
Poland,2013-09,30.8,mfhhis01.csv
Poland,2013-10,31.2,mfhhis01.csv
Poland,2013-11,31.4,mfhhis01.csv
Poland,2013-12,30.9,mfhhis01.csv
Poland,2014-01,31.2,mfhhis01.csv
Poland,2014-02,30.7,mfhhis01.csv
Poland,2014-03,30.3,mfhhis01.csv
Poland,2014-04,30.5,mfhhis01.csv
Poland,2014-05,29.9,mfhhis01.csv
Poland,2014-06,29.5,mfhhis01.csv
Poland,2014-07,29.6,mfhhis01.csv
Poland,2014-08,29.4,mfhhis01.csv
Poland,2014-09,28.5,mfhhis01.csv
Poland,2014-10,28.0,mfhhis01.csv
Poland,2014-11,27.6,mfhhis01.csv
Poland,2014-12,27.7,mfhhis01.csv
Poland,2015-01,29.6,mfhhis01.csv
Poland,2015-02,29.3,mfhhis01.csv
Poland,2015-03,28.3,mfhhis01.csv
Poland,2015-04,27.6,mfhhis01.csv
Poland,2015-05,28.5,mfhhis01.csv
Poland,2015-06,28.2,mfhhis01.csv
Poland,2015-07,27.9,mfhhis01.csv
Poland,2015-08,27.6,mfhhis01.csv
Poland,2015-09,28.4,mfhhis01.csv
Poland,2015-10,30.2,mfhhis01.csv
Poland,2015-11,29.8,mfhhis01.csv
Poland,2015-12,30.2,mfhhis01.csv
Poland,2016-01,33.2,mfhhis01.csv
Poland,2016-02,33.5,mfhhis01.csv
Poland,2016-03,33.7,mfhhis01.csv
Poland,2016-04,33.8,mfhhis01.csv
Poland,2016-05,33.9,mfhhis01.csv
Poland,2016-06,34.2,mfhhis01.csv
Poland,2016-07,33.9,mfhhis01.csv
Poland,2016-08,33.8,mfhhis01.csv
Poland,2016-09,33.5,mfhhis01.csv
Poland,2016-10,33.0,mfhhis01.csv
Poland,2016-11,33.9,mfhhis01.csv
Poland,2016-12,34.0,mfhhis01.csv
Poland,2017-01,34.3,mfhhis01.csv
Poland,2017-02,34.2,mfhhis01.csv
Poland,2017-03,34.9,mfhhis01.csv
Poland,2017-04,33.9,mfhhis01.csv
Poland,2017-05,35.0,mfhhis01.csv
Poland,2017-06,34.1,mfhhis01.csv
Poland,2017-07,35.6,mfhhis01.csv
Poland,2017-08,36.3,mfhhis01.csv
Poland,2017-09,37.3,mfhhis01.csv
Poland,2017-10,38.8,mfhhis01.csv
Poland,2017-11,38.4,mfhhis01.csv
Poland,2017-12,40.0,mfhhis01.csv
Poland,2018-01,40.7,mfhhis01.csv
Poland,2018-02,40.4,mfhhis01.csv
Poland,2018-03,40.3,mfhhis01.csv
Poland,2018-04,41.4,mfhhis01.csv
Poland,2018-05,40.2,mfhhis01.csv
Poland,2018-06,40.6,mfhhis01.csv
Poland,2018-07,40.6,mfhhis01.csv
Poland,2018-08,39.9,mfhhis01.csv
Poland,2018-09,40.1,mfhhis01.csv
Poland,2018-10,40.0,mfhhis01.csv
Poland,2018-11,40.2,mfhhis01.csv
Poland,2018-12,39.6,mfhhis01.csv
Poland,2019-01,33.8,mfhhis01.csv
Poland,2019-02,32.8,mfhhis01.csv
Poland,2019-03,33.9,mfhhis01.csv
Poland,2019-04,37.2,mfhhis01.csv
Poland,2019-05,34.1,mfhhis01.csv
Poland,2019-06,28.1,mfhhis01.csv
Poland,2019-07,28.8,mfhhis01.csv
Poland,2019-08,38.8,mfhhis01.csv
Poland,2019-09,36.8,mfhhis01.csv
Poland,2019-10,35.7,mfhhis01.csv
Poland,2019-11,38.5,mfhhis01.csv
Poland,2019-12,38.8,mfhhis01.csv
Poland,2020-01,37.7,mfhhis01.csv
Poland,2020-02,38.8,mfhhis01.csv
Poland,2020-03,35.6,mfhhis01.csv
Poland,2020-04,34.4,mfhhis01.csv
Poland,2020-05,38.0,mfhhis01.csv
Poland,2020-06,39.7,mfhhis01.csv
Poland,2020-07,42.5,mfhhis01.csv
Poland,2020-08,43.8,mfhhis01.csv
Poland,2020-09,44.1,mfhhis01.csv
Poland,2020-10,46.1,mfhhis01.csv
Poland,2020-11,47.5,mfhhis01.csv
Poland,2020-12,50.5,mfhhis01.csv
Poland,2021-01,53.3,mfhhis01.csv
Poland,2021-02,53.2,mfhhis01.csv
Poland,2021-03,52.6,mfhhis01.csv
Poland,2021-04,52.5,mfhhis01.csv
Poland,2021-05,54.0,mfhhis01.csv
Poland,2021-06,54.1,mfhhis01.csv
Poland,2021-07,56.1,mfhhis01.csv
Poland,2021-08,55.2,mfhhis01.csv
Poland,2021-09,54.3,mfhhis01.csv
Poland,2021-10,54.6,mfhhis01.csv
Poland,2021-11,55.1,mfhhis01.csv
Poland,2021-12,42.2,mfhhis01.csv
Poland,2022-01,44.9,mfhhis01.csv
Poland,2022-02,45.5,mfhhis01.csv
Poland,2022-03,39.2,mfhhis01.csv
Poland,2022-04,37.0,mfhhis01.csv
Poland,2022-05,36.0,mfhhis01.csv
Poland,2022-06,35.3,mfhhis01.csv
Poland,2022-07,36.2,mfhhis01.csv
Poland,2022-08,33.9,mfhhis01.csv
Poland,2022-09,33.0,mfhhis01.csv
Poland,2022-10,34.7,mfhhis01.csv
Poland,2022-11,38.2,mfhhis01.csv
Poland,2022-12,37.7,mfhhis01.csv
Poland,2023-01,40.9,mfhhis01.csv
Poland,2023-02,39.8,mfhhis01.csv
Poland,2023-03,41.0,mfhhis01.csv
Poland,2023-04,43.1,mfhhis01.csv
Poland,2023-05,44.5,mfhhis01.csv
Poland,2023-06,47.9,mfhhis01.csv
Poland,2023-07,48.8,mfhhis01.csv
Poland,2023-08,47.9,mfhhis01.csv
Poland,2023-09,45.4,mfhhis01.csv
Poland,2023-10,44.5,mfhhis01.csv
Poland,2023-11,43.9,mfhhis01.csv
Poland,2023-12,44.9,mfhhis01.csv
Poland,2024-01,43.0,mfhhis01.csv
Poland,2024-02,43.1,mfhhis01.csv
Poland,2024-03,43.2,mfhhis01.csv
Poland,2024-04,42.2,mfhhis01.csv
Poland,2024-05,43.1,mfhhis01.csv
Poland,2024-06,47.2,mfhhis01.csv
Poland,2024-07,46.6,mfhhis01.csv
Poland,2024-08,47.9,mfhhis01.csv
Poland,2024-09,50.8,mfhhis01.csv
Poland,2024-10,51.1,mfhhis01.csv
Poland,2024-11,52.1,mfhhis01.csv
Poland,2024-12,52.7,mfhhis01.csv
Poland,2025-01,54.2,mfhhis01.csv
Poland,2025-02,57.6,mfhhis01.csv
Poland,2025-03,57.5,mfhhis01.csv
Poland,2025-04,62.0,mfhhis01.csv
Poland,2025-05,62.6,mfhhis01.csv
Poland,2025-06,66.5,mfhhis01.csv
Poland,2025-07,67.2,mfhhis01.csv
Poland,2025-08,62.4,mfhhis01.csv
Poland,2025-09,59.5,mfhhis01.csv
Poland,2025-10,59.1,mfhhis01.csv
Poland,2025-11,59.9,mfhhis01.csv
Poland,2025-12,60.5,mfhhis01.csv
