issuer_lei,ultimate_parent_lei,parent_country_iso,relationship_type,source
529900608W58250G7S08,529900608W58250G7S08,CN,SELF,GLEIF-RR+API
52990063CVI7GDV4JZ06,52990063CVI7GDV4JZ06,BM,SELF,GLEIF-RR+API
529900672GYJQ3T38I58,529900672GYJQ3T38I58,KY,SELF,GLEIF-RR+API
5299006845ISFI2WAI41,5299006845ISFI2WAI41,CN,SELF,GLEIF-RR+API
5299006GJZSGP78B8S35,5299006GJZSGP78B8S35,KY,SELF,GLEIF-RR+API
5299006P35UZZASMAZ95,5299006P35UZZASMAZ95,BM,SELF,GLEIF-RR+API
5299006PUX29DFJ1DE03,5299006PUX29DFJ1DE03,KY,SELF,GLEIF-RR+API
5299006RQXYNFYPOUS20,5299006RQXYNFYPOUS20,HK,SELF,GLEIF-RR+API
5299006T5ULIIRZ7LK49,5299006T5ULIIRZ7LK49,BM,SELF,GLEIF-RR+API
5299006WPMBG8600YI62,5299006WPMBG8600YI62,BM,SELF,GLEIF-RR+API
5299006X3IIJ4XT36I16,5299006X3IIJ4XT36I16,KY,SELF,GLEIF-RR+API
529900711JBZ5O7VA827,529900711JBZ5O7VA827,KY,SELF,GLEIF-RR+API
529900728SHVCI48J015,529900728SHVCI48J015,KY,SELF,GLEIF-RR+API
52990074AY91GZW8I321,52990074AY91GZW8I321,BM,SELF,GLEIF-RR+API
5299007BABFLKIH9HL03,5299007BABFLKIH9HL03,HK,SELF,GLEIF-RR+API
5299007GRIKP15GM4927,5299007GRIKP15GM4927,BM,SELF,GLEIF-RR+API
5299007KRREO0400F739,5299007KRREO0400F739,KY,SELF,GLEIF-RR+API
5299007RH8MA67ZC6J07,5299007RH8MA67ZC6J07,LU,SELF,GLEIF-RR+API
5299007S28V6QGNXK514,5299007S28V6QGNXK514,HK,SELF,GLEIF-RR+API
5299007STZTNN32O9920,5299007STZTNN32O9920,VG,SELF,GLEIF-RR+API
5299007TAWP4DZ6QFG73,5299007TAWP4DZ6QFG73,CN,SELF,GLEIF-RR+API
52990082YXVVZFK1QJ17,52990082YXVVZFK1QJ17,KY,SELF,GLEIF-RR+API
52990084P600SDPDIU34,52990084P600SDPDIU34,CN,SELF,GLEIF-RR+API
52990085PGF8YEPLBZ26,52990085PGF8YEPLBZ26,CN,SELF,GLEIF-RR+API
52990088ZF32Q8YHCJ53,52990088ZF32Q8YHCJ53,KY,SELF,GLEIF-RR+API
529900896ODARUEY2V26,529900896ODARUEY2V26,HK,SELF,GLEIF-RR+API
5299008CRGPD1WZXCD36,5299008CRGPD1WZXCD36,BM,SELF,GLEIF-RR+API
5299008DH62LEB10JK83,5299008DH62LEB10JK83,HU,SELF,GLEIF-RR+API
5299008L68ZG0I4KG117,5299008L68ZG0I4KG117,HK,SELF,GLEIF-RR+API
5299008LASTCDIKA3327,5299008LASTCDIKA3327,BM,SELF,GLEIF-RR+API
5299008NIF1JACXQKS02,5299008NIF1JACXQKS02,KY,SELF,GLEIF-RR+API
5299008QF7XUGQ5EZC63,5299008QF7XUGQ5EZC63,KY,SELF,GLEIF-RR+API
5299008QX6KA3JHWK507,5299008QX6KA3JHWK507,BM,SELF,GLEIF-RR+API
5299008RZ0G8ACZ8ZU65,5299008RZ0G8ACZ8ZU65,CN,SELF,GLEIF-RR+API
5299008UYLF3O6V9T464,5299008UYLF3O6V9T464,CN,SELF,GLEIF-RR+API
5299008V4F49IY3SSP69,5299008V4F49IY3SSP69,KY,SELF,GLEIF-RR+API
5299008W71Y7DHTU7753,5299008W71Y7DHTU7753,KY,SELF,GLEIF-RR+API
529900936ZPAXB0LZD87,529900936ZPAXB0LZD87,CA,SELF,GLEIF-RR+API
52990093PPQC644N7T38,52990093PPQC644N7T38,KY,SELF,GLEIF-RR+API
52990099S0ALQQ25XM62,52990099S0ALQQ25XM62,CN,SELF,GLEIF-RR+API
5299009CE57Z7SRZK474,5299009CE57Z7SRZK474,HK,SELF,GLEIF-RR+API
5299009HZHEY886D5W65,5299009HZHEY886D5W65,BM,SELF,GLEIF-RR+API
5299009IC8ZP94KPH034,5299009IC8ZP94KPH034,KY,SELF,GLEIF-RR+API
5299009MHF10PSNVFD17,5299009MHF10PSNVFD17,CN,SELF,GLEIF-RR+API
5299009MK4VZID944A20,5299009MK4VZID944A20,KY,SELF,GLEIF-RR+API
5299009MPI9B60VN4P25,5299009MPI9B60VN4P25,KY,SELF,GLEIF-RR+API
5299009O3HFIKDVFFJ49,5299009O3HFIKDVFFJ49,KY,SELF,GLEIF-RR+API
5299009SQM8IULNY7O67,529900896ODARUEY2V26,HK,ULTIMATE,GLEIF-RR+API
5299009WABZ96A98WR28,5299009WABZ96A98WR28,KY,SELF,GLEIF-RR+API
529900A0E1J5JSOKEK83,529900A0E1J5JSOKEK83,BM,SELF,GLEIF-RR+API
529900A1BK15ENPOU419,529900A1BK15ENPOU419,KY,SELF,GLEIF-RR+API
529900A2OB24EZ5B3J19,529900A2OB24EZ5B3J19,CN,SELF,GLEIF-RR+API
529900A75J4LKKIUAJ17,529900A75J4LKKIUAJ17,CN,SELF,GLEIF-RR+API
529900A8J3OYEG1TKA66,529900A8J3OYEG1TKA66,AU,SELF,GLEIF-RR+API
529900A9VMPOCJ331Y42,529900A9VMPOCJ331Y42,CN,SELF,GLEIF-RR+API
529900ABI5CBFXD01Q05,529900ABI5CBFXD01Q05,CN,SELF,GLEIF-RR+API
529900AE4IM429A3P568,529900AE4IM429A3P568,VG,SELF,GLEIF-RR+API
529900AJQ1Q18ABYVX84,529900AJQ1Q18ABYVX84,CN,SELF,GLEIF-RR+API
529900AVGD86V89Z3638,529900AVGD86V89Z3638,HK,SELF,GLEIF-RR+API
529900B3H0RSWJ089K63,529900B3H0RSWJ089K63,KY,SELF,GLEIF-RR+API
529900B4W41TCUKJFM73,529900B4W41TCUKJFM73,KY,SELF,GLEIF-RR+API
529900B76JV9QCZINB33,529900B76JV9QCZINB33,KY,SELF,GLEIF-RR+API
529900BA5ILEL308WX03,529900BA5ILEL308WX03,CN,SELF,GLEIF-RR+API
529900BAE9P80ACWLV78,529900BAE9P80ACWLV78,KY,SELF,GLEIF-RR+API
529900BB4WA4W576X724,529900BB4WA4W576X724,HK,SELF,GLEIF-RR+API
529900BD50TRWEG1SF63,529900BD50TRWEG1SF63,KY,SELF,GLEIF-RR+API
529900BLBC6YDNWS8530,529900BLBC6YDNWS8530,KY,SELF,GLEIF-RR+API
529900BWOS1J8CVBUW36,529900BWOS1J8CVBUW36,CN,SELF,GLEIF-RR+API
529900C2G37NOIADYW07,529900C2G37NOIADYW07,HK,SELF,GLEIF-RR+API
529900C439Y0Z6RPYG51,529900C439Y0Z6RPYG51,KY,SELF,GLEIF-RR+API
529900C4GZKVGSEF2O27,529900C4GZKVGSEF2O27,VG,SELF,GLEIF-RR+API
529900C5GS0U5WA7OP93,529900C5GS0U5WA7OP93,KY,SELF,GLEIF-RR+API
529900CHJAYFROSCLW74,529900CHJAYFROSCLW74,KY,SELF,GLEIF-RR+API
529900CIVTNMXQT59E61,529900CIVTNMXQT59E61,HK,SELF,GLEIF-RR+API
529900CRA732XR8BSS08,529900CRA732XR8BSS08,HK,SELF,GLEIF-RR+API
529900CT7EGMVQRYNQ45,529900CT7EGMVQRYNQ45,BM,SELF,GLEIF-RR+API
529900CT8UU5BF2JPG67,529900CT8UU5BF2JPG67,KY,SELF,GLEIF-RR+API
529900CUQ3SPDCNBNF84,529900CUQ3SPDCNBNF84,KY,SELF,GLEIF-RR+API
529900CWRQN9ME25NV73,529900CWRQN9ME25NV73,CN,SELF,GLEIF-RR+API
529900D0GNV9G76R8Z24,529900D0GNV9G76R8Z24,CN,SELF,GLEIF-RR+API
529900D2UINCGWQYBK45,529900D2UINCGWQYBK45,CN,SELF,GLEIF-RR+API
529900D9FDQHQKAQLY02,529900D9FDQHQKAQLY02,KY,SELF,GLEIF-RR+API
529900DEZNBJ3OIZQO40,529900DEZNBJ3OIZQO40,KY,SELF,GLEIF-RR+API
529900DFGEHZGJ3B9M87,529900DFGEHZGJ3B9M87,KY,SELF,GLEIF-RR+API
529900DG07RC2OJKXT05,529900DG07RC2OJKXT05,HK,SELF,GLEIF-RR+API
529900DMAV31G6XWLO55,529900DMAV31G6XWLO55,HK,SELF,GLEIF-RR+API
529900DO9BYZ7VA3K502,529900DO9BYZ7VA3K502,US,SELF,GLEIF-RR+API
529900DQ426GJO276W95,529900DQ426GJO276W95,BM,SELF,GLEIF-RR+API
529900DT3HMFV88ZJE96,529900DT3HMFV88ZJE96,KY,SELF,GLEIF-RR+API
529900DXBMKJOLLQOM66,529900J55QMXMR5KMH32,HK,ULTIMATE,GLEIF-RR+API
529900DXNYWSJW4IRQ80,529900DXNYWSJW4IRQ80,KY,SELF,GLEIF-RR+API
529900E0EOYXYJ0GHY66,529900E0EOYXYJ0GHY66,KY,SELF,GLEIF-RR+API
529900E0ETLMXQJFMD74,529900E0ETLMXQJFMD74,KY,SELF,GLEIF-RR+API
529900E4SV3AFQVQFD57,529900E4SV3AFQVQFD57,VG,SELF,GLEIF-RR+API
529900E66UJ2DWY7KW55,529900E66UJ2DWY7KW55,CN,SELF,GLEIF-RR+API
529900E7PUVK6BC8PE80,529900E7PUVK6BC8PE80,US,SELF,GLEIF-RR+API
529900E8LS83XV4W6889,529900E8LS83XV4W6889,SG,SELF,GLEIF-RR+API
529900EDYRQ6K25JEC80,529900EDYRQ6K25JEC80,BM,SELF,GLEIF-RR+API
529900EJNEZTJBHCHW95,529900EJNEZTJBHCHW95,KY,SELF,GLEIF-RR+API
529900EN91YAZWB0XH75,529900EN91YAZWB0XH75,KY,SELF,GLEIF-RR+API
529900EO2ZNZMHL6VQ78,529900EO2ZNZMHL6VQ78,KY,SELF,GLEIF-RR+API
529900ESV3CEMDZ51067,529900291XG0CTK4LF95,KY,ULTIMATE,GLEIF-RR+API
529900F9XKMFEV9DNO17,529900F9XKMFEV9DNO17,VG,SELF,GLEIF-RR+API
529900FP3M6CQA614W95,529900FP3M6CQA614W95,HK,SELF,GLEIF-RR+API
529900FVFMKB4KL6F148,529900FVFMKB4KL6F148,VG,SELF,GLEIF-RR+API
529900FVJ8C1OTM8OL03,529900FVJ8C1OTM8OL03,BM,SELF,GLEIF-RR+API
529900G4APWIO18G0C95,529900G4APWIO18G0C95,KY,SELF,GLEIF-RR+API
529900G5P51053HJVZ92,529900G5P51053HJVZ92,HK,SELF,GLEIF-RR+API
529900G89MY26MMSDR76,529900G89MY26MMSDR76,KY,SELF,GLEIF-RR+API
529900GA4UH90FUOR048,529900GA4UH90FUOR048,HK,SELF,GLEIF-RR+API
529900GAB2V3814I1F73,529900GAB2V3814I1F73,HK,SELF,GLEIF-RR+API
529900GAN2OWXO8O5S70,529900GAN2OWXO8O5S70,KY,SELF,GLEIF-RR+API
529900GASK6R1FD08W10,529900GASK6R1FD08W10,HK,SELF,GLEIF-RR+API
529900GBH9XYPD4XZZ70,529900GBH9XYPD4XZZ70,VG,SELF,GLEIF-RR+API
529900GBX8V1QZY5KJ78,529900GBX8V1QZY5KJ78,KY,SELF,GLEIF-RR+API
529900GE9653COPX1I86,529900GE9653COPX1I86,BM,SELF,GLEIF-RR+API
529900GF99QF67JEQU85,529900GF99QF67JEQU85,GT,SELF,GLEIF-RR+API
529900GK68ZHDM38WD21,529900GK68ZHDM38WD21,CN,SELF,GLEIF-RR+API
529900GRONU6MXRSA398,529900GRONU6MXRSA398,CN,SELF,GLEIF-RR+API
529900GWGZPE83MJOV59,529900GWGZPE83MJOV59,KY,SELF,GLEIF-RR+API
529900GZPJKTEXK55X75,529900GZPJKTEXK55X75,BM,SELF,GLEIF-RR+API
529900H3I6TN4LFDZP44,529900H3I6TN4LFDZP44,KY,SELF,GLEIF-RR+API
529900H4ZSU2VSA9P395,529900H4ZSU2VSA9P395,HK,SELF,GLEIF-RR+API
529900H8DXY6LFTU6M72,529900H8DXY6LFTU6M72,KY,SELF,GLEIF-RR+API
529900HHI8OH6B42PS54,529900HHI8OH6B42PS54,BM,SELF,GLEIF-RR+API
529900HKE9RIY07SLX84,529900HKE9RIY07SLX84,KY,SELF,GLEIF-RR+API
529900HS6X8TTV0FHV63,529900HS6X8TTV0FHV63,CN,SELF,GLEIF-RR+API
529900I1QWBV75VEW226,529900I1QWBV75VEW226,BM,SELF,GLEIF-RR+API
529900I1Z1Y7IZYMR729,529900I1Z1Y7IZYMR729,CN,SELF,GLEIF-RR+API
529900I6W35GYKRIZ151,529900I6W35GYKRIZ151,HK,SELF,GLEIF-RR+API
529900I72V9F0FEZR228,529900I72V9F0FEZR228,KY,SELF,GLEIF-RR+API
529900I7UYPJK009BA83,529900I7UYPJK009BA83,CN,SELF,GLEIF-RR+API
529900ICJ8CK8LFWH863,529900ICJ8CK8LFWH863,CN,SELF,GLEIF-RR+API
529900ID75Y82NHTPY32,529900ID75Y82NHTPY32,KY,SELF,GLEIF-RR+API
529900IDXPZZY6034K03,529900IDXPZZY6034K03,KY,SELF,GLEIF-RR+API
529900IGB8FVHRCR1W95,529900IGB8FVHRCR1W95,CN,SELF,GLEIF-RR+API
529900IONU95GT1CFU57,529900IONU95GT1CFU57,CN,SELF,GLEIF-RR+API
529900IQZ1TTPIAQWM34,529900IQZ1TTPIAQWM34,CN,SELF,GLEIF-RR+API
529900ISAW6T566F0R12,529900ISAW6T566F0R12,CN,SELF,GLEIF-RR+API
529900IVSXUPN9PKPO50,529900IVSXUPN9PKPO50,KY,SELF,GLEIF-RR+API
529900IYFI145KSLLP89,529900IYFI145KSLLP89,HK,SELF,GLEIF-RR+API
529900IYLCAGSW3WSO86,529900IYLCAGSW3WSO86,KY,SELF,GLEIF-RR+API
529900J18NI3W8LGUS68,529900J18NI3W8LGUS68,JP,SELF,GLEIF-RR+API
529900J21TD2P9K4YC63,529900J21TD2P9K4YC63,KY,SELF,GLEIF-RR+API
529900J4X53VL8QQW675,529900J4X53VL8QQW675,CN,SELF,GLEIF-RR+API
529900J55QMXMR5KMH32,529900J55QMXMR5KMH32,HK,SELF,GLEIF-RR+API
529900JA5XZVELG6YM13,529900JA5XZVELG6YM13,CA,SELF,GLEIF-RR+API
529900JAYC5BYZPWOK13,529900JAYC5BYZPWOK13,CN,SELF,GLEIF-RR+API
529900JCDRVQE6YZKT86,529900JCDRVQE6YZKT86,CN,SELF,GLEIF-RR+API
529900JFTWJ40GMJ5579,529900JFTWJ40GMJ5579,KY,SELF,GLEIF-RR+API
529900JJLWU1AYG2NT48,529900JJLWU1AYG2NT48,CN,SELF,GLEIF-RR+API
529900JMMXD0VLHNVU70,529900JMMXD0VLHNVU70,VG,SELF,GLEIF-RR+API
529900JR51JXQWYK5B18,529900JR51JXQWYK5B18,KY,SELF,GLEIF-RR+API
529900JUA05094TOKA73,529900JUA05094TOKA73,KY,SELF,GLEIF-RR+API
529900JUV4MOM9CE3V12,529900JUV4MOM9CE3V12,KY,SELF,GLEIF-RR+API
529900JXXCCUCX634T88,529900JXXCCUCX634T88,CN,SELF,GLEIF-RR+API
529900K60FC0AI053735,529900K60FC0AI053735,HK,SELF,GLEIF-RR+API
529900KRC89344UI3Z10,529900KRC89344UI3Z10,CN,SELF,GLEIF-RR+API
529900KRNJT6HAXT3773,529900KRNJT6HAXT3773,KY,SELF,GLEIF-RR+API
529900L76E6T0JCM3J27,529900L76E6T0JCM3J27,KY,SELF,GLEIF-RR+API
529900LEGJMI0UI5D265,529900LEGJMI0UI5D265,KY,SELF,GLEIF-RR+API
529900LG9JX7VYZ6QG47,529900LG9JX7VYZ6QG47,BM,SELF,GLEIF-RR+API
529900LHVN4BGJP1ZY93,529900LHVN4BGJP1ZY93,CN,SELF,GLEIF-RR+API
529900LPR4ADFEJAR786,529900LPR4ADFEJAR786,KY,SELF,GLEIF-RR+API
529900LQYG057CZAZT41,529900LQYG057CZAZT41,KY,SELF,GLEIF-RR+API
529900LRFQSJWSSXY627,529900LRFQSJWSSXY627,BM,SELF,GLEIF-RR+API
529900LUMD393RD3S874,529900LUMD393RD3S874,HK,SELF,GLEIF-RR+API
529900LWYPVP93SJ2U42,529900LWYPVP93SJ2U42,CN,SELF,GLEIF-RR+API
529900LYJUFJTXWZ3K56,529900LYJUFJTXWZ3K56,HK,SELF,GLEIF-RR+API
529900M1O3AXRD4IBL13,529900M1O3AXRD4IBL13,BM,SELF,GLEIF-RR+API
529900M3NPCL2RKPWJ72,529900M3NPCL2RKPWJ72,KY,SELF,GLEIF-RR+API
529900M3XQCW234H8O91,529900M3XQCW234H8O91,HK,SELF,GLEIF-RR+API
529900M6TPOCICAHYD17,529900M6TPOCICAHYD17,KY,SELF,GLEIF-RR+API
529900M87JQS8TUO0L66,529900M87JQS8TUO0L66,TW,SELF,GLEIF-RR+API
529900M9MC28JLN35U89,529900M9MC28JLN35U89,CN,SELF,GLEIF-RR+API
529900MDOW3M0UV2ST42,529900MDOW3M0UV2ST42,HK,SELF,GLEIF-RR+API
529900MMG3NBTIWPPR63,529900MMG3NBTIWPPR63,JE,SELF,GLEIF-RR+API
529900MZVFFC7D57VV51,529900MZVFFC7D57VV51,CN,SELF,GLEIF-RR+API
529900N4NO8N9ILCZC31,529900OS3SVVTT56QN67,CN,ULTIMATE,GLEIF-RR+API
529900N54X78YH9JYK92,529900N54X78YH9JYK92,CN,SELF,GLEIF-RR+API
529900N88Q00OY0KD353,529900N88Q00OY0KD353,HK,SELF,GLEIF-RR+API
529900N99TVMJ68CS860,529900N99TVMJ68CS860,KY,SELF,GLEIF-RR+API
529900N9JOX4C108MA40,529900N9JOX4C108MA40,CN,SELF,GLEIF-RR+API
529900NDCMCY3J0QHM33,529900NDCMCY3J0QHM33,HK,SELF,GLEIF-RR+API
529900NGGVF94UK6PG95,529900NGGVF94UK6PG95,US,SELF,GLEIF-RR+API
529900NHKUJSH9NFD849,529900NHKUJSH9NFD849,KY,SELF,GLEIF-RR+API
529900NHZVBZQZ8EKN29,529900NHZVBZQZ8EKN29,KY,SELF,GLEIF-RR+API
529900NJSWRANNDZ2L52,529900NJSWRANNDZ2L52,KY,SELF,GLEIF-RR+API
529900NKLAKFMEKVXS93,529900NKLAKFMEKVXS93,BM,SELF,GLEIF-RR+API
529900NO1K2L86ZO5V14,529900NO1K2L86ZO5V14,BM,SELF,GLEIF-RR+API
529900NPG649VG0P5U39,529900NPG649VG0P5U39,KY,SELF,GLEIF-RR+API
529900NQ0P3K2ER1NE12,529900NQ0P3K2ER1NE12,HK,SELF,GLEIF-RR+API
529900NRV6LBR3T6B421,529900NRV6LBR3T6B421,KY,SELF,GLEIF-RR+API
529900NSRGO59UK27H02,529900NSRGO59UK27H02,KY,SELF,GLEIF-RR+API
529900NYB6ZGZN3MVT56,529900NYB6ZGZN3MVT56,KY,SELF,GLEIF-RR+API
529900O1QCZWP5IWVY66,529900O1QCZWP5IWVY66,KY,SELF,GLEIF-RR+API
529900O97Q8EBC2RBV34,529900O97Q8EBC2RBV34,VG,SELF,GLEIF-RR+API
529900O9GGNBKMJ9UO48,529900O9GGNBKMJ9UO48,KY,SELF,GLEIF-RR+API
529900O9RQ962NIXXC41,529900O9RQ962NIXXC41,HK,SELF,GLEIF-RR+API
529900O9XE8SI00E1S63,529900O9XE8SI00E1S63,CN,SELF,GLEIF-RR+API
529900OKTPKBG85F9502,529900OKTPKBG85F9502,CN,SELF,GLEIF-RR+API
529900OLNN3N4AB8ME83,529900OLNN3N4AB8ME83,HK,SELF,GLEIF-RR+API
529900OM6JLLW44YKI15,529900OM6JLLW44YKI15,KY,SELF,GLEIF-RR+API
529900OPUNJYLOX4OL37,529900OPUNJYLOX4OL37,HK,SELF,GLEIF-RR+API
529900OPZE8WLBH24074,529900OPZE8WLBH24074,KY,SELF,GLEIF-RR+API
529900OS1CR1CBTHQJ60,529900OS1CR1CBTHQJ60,CN,SELF,GLEIF-RR+API
529900OS3SVVTT56QN67,529900OS3SVVTT56QN67,CN,SELF,GLEIF-RR+API
529900OW9OHPX81B0T69,529900OW9OHPX81B0T69,CN,SELF,GLEIF-RR+API
529900OXH3ZYLIMGB907,529900OXH3ZYLIMGB907,HK,SELF,GLEIF-RR+API
529900P0TQC1E9Y7FN31,529900P0TQC1E9Y7FN31,KY,SELF,GLEIF-RR+API
529900P2POH56W116T02,529900P2POH56W116T02,KY,SELF,GLEIF-RR+API
529900P3726G9G3IL454,529900P3726G9G3IL454,KY,SELF,GLEIF-RR+API
529900P69ENW7MYQ4X47,529900P69ENW7MYQ4X47,KY,SELF,GLEIF-RR+API
529900P6JZBO1IUEWF07,529900P6JZBO1IUEWF07,CN,SELF,GLEIF-RR+API
529900PGDUDB8WCIAX18,529900PGDUDB8WCIAX18,KY,SELF,GLEIF-RR+API
529900PJG2H65TZCMZ20,529900PJG2H65TZCMZ20,KY,SELF,GLEIF-RR+API
529900PLNH7NQLN00B53,529900PLNH7NQLN00B53,CN,SELF,GLEIF-RR+API
529900PMX9KSG4W5TA36,529900PMX9KSG4W5TA36,KY,SELF,GLEIF-RR+API
529900PN1CSRM4SXH490,529900PN1CSRM4SXH490,CN,SELF,GLEIF-RR+API
529900PRGESPUBUBN103,529900PRGESPUBUBN103,CN,SELF,GLEIF-RR+API
529900PS8R2JVLJ2H892,529900PS8R2JVLJ2H892,KY,SELF,GLEIF-RR+API
529900PXKMUICLT3E812,529900PXKMUICLT3E812,BM,SELF,GLEIF-RR+API
529900PYFA1HFYKPT360,529900PYFA1HFYKPT360,KY,SELF,GLEIF-RR+API
529900PYSOIKBMQIQY91,529900PYSOIKBMQIQY91,KY,SELF,GLEIF-RR+API
529900QCDGPLPB62KH67,529900QCDGPLPB62KH67,CN,SELF,GLEIF-RR+API
529900QDM2RO966NLE49,529900QDM2RO966NLE49,KY,SELF,GLEIF-RR+API
529900QF7VIH03SB7Q08,529900QF7VIH03SB7Q08,KY,SELF,GLEIF-RR+API
529900QH6Y4U07RU0U61,529900QH6Y4U07RU0U61,CN,SELF,GLEIF-RR+API
529900QLPKS8U9QOPB59,529900QLPKS8U9QOPB59,KY,SELF,GLEIF-RR+API
529900QMH55P3EJRQC98,529900QMH55P3EJRQC98,HK,SELF,GLEIF-RR+API
529900QN6D2QU338OD40,529900QN6D2QU338OD40,KY,SELF,GLEIF-RR+API
529900QQ1GX85WOUID50,529900QQ1GX85WOUID50,KY,SELF,GLEIF-RR+API
529900QQ64C1XSZG5E12,529900QQ64C1XSZG5E12,BM,SELF,GLEIF-RR+API
529900QQZXTF6RKEI142,529900QQZXTF6RKEI142,KY,SELF,GLEIF-RR+API
529900QVUUH13RIZIR85,529900QVUUH13RIZIR85,KY,SELF,GLEIF-RR+API
529900QZ3EMAU0QKFK85,529900QZ3EMAU0QKFK85,CN,SELF,GLEIF-RR+API
529900R0453F7W34PQ67,529900R0453F7W34PQ67,VG,SELF,GLEIF-RR+API
529900R1F0JCJDI3A443,529900R1F0JCJDI3A443,KY,SELF,GLEIF-RR+API
529900R1XWW85WSHQ318,529900R1XWW85WSHQ318,KY,SELF,GLEIF-RR+API
529900R2SRU8JPHKRZ93,529900R2SRU8JPHKRZ93,CN,SELF,GLEIF-RR+API
529900RBD6CR3VHFQH72,529900RBD6CR3VHFQH72,KY,SELF,GLEIF-RR+API
529900RDGHQY8XKXPN14,529900RDGHQY8XKXPN14,KY,SELF,GLEIF-RR+API
529900RGE4X7UQNW6Y22,529900RGE4X7UQNW6Y22,KY,SELF,GLEIF-RR+API
529900RJW1BJJBE2AJ57,529900RJW1BJJBE2AJ57,KY,SELF,GLEIF-RR+API
529900ROARJHMUIME057,529900ROARJHMUIME057,CN,SELF,GLEIF-RR+API
529900RPY4YG47TRSV05,529900RPY4YG47TRSV05,CN,SELF,GLEIF-RR+API
529900S37EMGYP84J616,529900S37EMGYP84J616,HK,SELF,GLEIF-RR+API
529900S38ZOYWV30WR67,529900S38ZOYWV30WR67,CN,SELF,GLEIF-RR+API
529900S7M3E7M2CXPQ78,529900S7M3E7M2CXPQ78,KY,SELF,GLEIF-RR+API
529900SG21VXEZYNQO29,529900SG21VXEZYNQO29,BM,SELF,GLEIF-RR+API
529900SIMRV6LK11QF20,529900SIMRV6LK11QF20,HK,SELF,GLEIF-RR+API
529900SKC2U9O25M2019,529900SKC2U9O25M2019,BM,SELF,GLEIF-RR+API
529900SL6VGZ82VFC372,529900SL6VGZ82VFC372,CN,SELF,GLEIF-RR+API
529900SMT5EN0CN67W73,529900SMT5EN0CN67W73,KY,SELF,GLEIF-RR+API
529900SWRZN94C5SZO63,529900SWRZN94C5SZO63,KY,SELF,GLEIF-RR+API
529900SYQB7IVR9QGN76,529900SYQB7IVR9QGN76,HK,SELF,GLEIF-RR+API
529900T15YNCXUVTIU56,529900T15YNCXUVTIU56,HK,SELF,GLEIF-RR+API
529900T66TNC6664AI31,529900T66TNC6664AI31,HK,SELF,GLEIF-RR+API
529900T6R2GKVJ9Y2J16,529900T6R2GKVJ9Y2J16,CN,SELF,GLEIF-RR+API
529900T77L2FV3FZ3U81,529900T77L2FV3FZ3U81,KY,SELF,GLEIF-RR+API
529900TACNVLY9DCR586,529900TACNVLY9DCR586,US,SELF,GLEIF-RR+API
529900TBMYEYJ2LEV906,529900TBMYEYJ2LEV906,BM,SELF,GLEIF-RR+API
529900TFRLG8UDJ7QA89,529900TFRLG8UDJ7QA89,CN,SELF,GLEIF-RR+API
529900TKZUWQLIQN6T48,529900TKZUWQLIQN6T48,CN,SELF,GLEIF-RR+API
529900TO5OL2PYYN3W72,529900TO5OL2PYYN3W72,KY,SELF,GLEIF-RR+API
529900TU299N4C6XKJ66,529900TU299N4C6XKJ66,KY,SELF,GLEIF-RR+API
529900TWUN2ALJKWRR11,529900TWUN2ALJKWRR11,BM,SELF,GLEIF-RR+API
529900U1AQK05ZPOEX95,529900U1AQK05ZPOEX95,KY,SELF,GLEIF-RR+API
529900U2JJ7GK68NI589,529900U2JJ7GK68NI589,HK,SELF,GLEIF-RR+API
529900U3Z18PIW2UXS70,529900U3Z18PIW2UXS70,KY,SELF,GLEIF-RR+API
529900U7PECBLERIIX44,529900U7PECBLERIIX44,BM,SELF,GLEIF-RR+API
529900UB9YEMRM86LV80,529900UB9YEMRM86LV80,KY,SELF,GLEIF-RR+API
529900UCUDMIZJ2ZJJ84,529900UCUDMIZJ2ZJJ84,CN,SELF,GLEIF-RR+API
529900UD7C9N3AQO1V88,529900UD7C9N3AQO1V88,BM,SELF,GLEIF-RR+API
529900UF1EE97VL5NU66,529900UF1EE97VL5NU66,KY,SELF,GLEIF-RR+API
529900UGCN9D11VHIL29,529900UGCN9D11VHIL29,CN,SELF,GLEIF-RR+API
529900UKY2IB38U0M011,529900UKY2IB38U0M011,KY,SELF,GLEIF-RR+API
529900URO8Y3C7A1JM55,529900URO8Y3C7A1JM55,CN,SELF,GLEIF-RR+API
529900UVT35D3Q7YQY41,529900UVT35D3Q7YQY41,KY,SELF,GLEIF-RR+API
529900UWWTWZ6AKLYD43,529900UWWTWZ6AKLYD43,CN,SELF,GLEIF-RR+API
529900V0YYM4KPD68R21,529900V0YYM4KPD68R21,KY,SELF,GLEIF-RR+API
529900V1Z5X2HLRRAP68,529900V1Z5X2HLRRAP68,KY,SELF,GLEIF-RR+API
529900V2T2EPOQYH0981,529900V2T2EPOQYH0981,HK,SELF,GLEIF-RR+API
529900V6LG3TC9XC5S67,529900V6LG3TC9XC5S67,BM,SELF,GLEIF-RR+API
529900V9GM18A5WVNQ34,529900V9GM18A5WVNQ34,KY,SELF,GLEIF-RR+API
529900VBUXYUOTABSC33,529900VBUXYUOTABSC33,KY,SELF,GLEIF-RR+API
529900VD5LTPRWYYL682,529900VD5LTPRWYYL682,KY,SELF,GLEIF-RR+API
529900VP8D9D3OQYUC82,529900VP8D9D3OQYUC82,KY,SELF,GLEIF-RR+API
